Timestamp,Human readable date,a020a61c376d_borda,context_a020a61c376d_borda,a020a61c376d_externa,context_a020a61c376d_externa,a020a61c376d_fundo,context_a020a61c376d_fundo
1640305094684,2021-12-23 21:18:14,28.0,{},22.25,{},28.5,{}
1640304900783,2021-12-23 21:15:00,28.0,{},22.25,{},28.5,{}
1640304717411,2021-12-23 21:11:57,28.0,{},22.25,{},28.5,{}
1640304530340,2021-12-23 21:08:50,28.0,{},22.5,{},28.5,{}
1640304346614,2021-12-23 21:05:46,28.0,{},22.5,{},28.5,{}
1640304162993,2021-12-23 21:02:42,28.0,{},22.5,{},28.5,{}
1640303979401,2021-12-23 20:59:39,28.0,{},22.5,{},28.5,{}
1640303795791,2021-12-23 20:56:35,28.0,{},22.5,{},28.5,{}
1640303612128,2021-12-23 20:53:32,28.25,{},22.75,{},28.5,{}
1640303428737,2021-12-23 20:50:28,28.25,{},22.75,{},28.5,{}
1640303242879,2021-12-23 20:47:22,28.25,{},22.75,{},28.5,{}
1640303059242,2021-12-23 20:44:19,28.25,{},22.75,{},28.5,{}
1640302875619,2021-12-23 20:41:15,28.25,{},22.75,{},28.5,{}
1640302692121,2021-12-23 20:38:12,28.0,{},22.75,{},28.5,{}
1640302507663,2021-12-23 20:35:07,28.0,{},22.75,{},28.5,{}
1640302323686,2021-12-23 20:32:03,28.25,{},22.75,{},28.5,{}
1640302139930,2021-12-23 20:28:59,28.25,{},22.75,{},28.5,{}
1640301954123,2021-12-23 20:25:54,28.0,{},22.75,{},28.5,{}
1640301770359,2021-12-23 20:22:50,28.0,{},23.0,{},28.5,{}
1640301586826,2021-12-23 20:19:46,28.25,{},22.75,{},28.5,{}
1640301402356,2021-12-23 20:16:42,28.25,{},22.75,{},28.5,{}
1640301218214,2021-12-23 20:13:38,28.25,{},23.0,{},28.5,{}
1640301034421,2021-12-23 20:10:34,28.25,{},23.0,{},28.5,{}
1640300847661,2021-12-23 20:07:27,28.25,{},23.0,{},28.5,{}
1640300657648,2021-12-23 20:04:17,28.25,{},23.0,{},28.5,{}
1640300470937,2021-12-23 20:01:10,28.25,{},23.0,{},28.5,{}
1640300286582,2021-12-23 19:58:06,28.25,{},23.25,{},28.5,{}
1640300102382,2021-12-23 19:55:02,28.25,{},23.25,{},28.5,{}
1640299919016,2021-12-23 19:51:59,28.25,{},23.25,{},28.5,{}
1640299735515,2021-12-23 19:48:55,28.25,{},23.25,{},28.5,{}
1640299551705,2021-12-23 19:45:51,28.25,{},23.25,{},28.5,{}
1640299365024,2021-12-23 19:42:45,28.25,{},23.25,{},28.5,{}
1640299181524,2021-12-23 19:39:41,28.25,{},23.25,{},28.5,{}
1640298996440,2021-12-23 19:36:36,28.25,{},23.25,{},28.5,{}
1640298812588,2021-12-23 19:33:32,28.25,{},23.25,{},28.5,{}
1640298626140,2021-12-23 19:30:26,28.25,{},23.25,{},28.5,{}
1640298442351,2021-12-23 19:27:22,28.25,{},23.5,{},28.5,{}
1640298256336,2021-12-23 19:24:16,28.25,{},23.5,{},28.5,{}
1640298072853,2021-12-23 19:21:12,28.25,{},23.5,{},28.5,{}
1640297889245,2021-12-23 19:18:09,28.25,{},23.5,{},28.5,{}
1640297705783,2021-12-23 19:15:05,28.25,{},23.5,{},28.5,{}
1640297522342,2021-12-23 19:12:02,28.25,{},23.75,{},28.5,{}
1640297338666,2021-12-23 19:08:58,28.25,{},23.75,{},28.5,{}
1640297152576,2021-12-23 19:05:52,28.25,{},23.75,{},28.5,{}
1640296969020,2021-12-23 19:02:49,28.25,{},24.0,{},28.5,{}
1640296785129,2021-12-23 18:59:45,28.25,{},23.75,{},28.75,{}
1640296601646,2021-12-23 18:56:41,28.25,{},24.0,{},28.75,{}
1640296417999,2021-12-23 18:53:37,28.25,{},24.0,{},28.75,{}
1640296234566,2021-12-23 18:50:34,28.25,{},24.0,{},28.75,{}
1640296048169,2021-12-23 18:47:28,28.25,{},24.25,{},28.75,{}
1640295864710,2021-12-23 18:44:24,28.25,{},24.25,{},28.75,{}
1640295681386,2021-12-23 18:41:21,28.25,{},24.25,{},28.75,{}
1640295497743,2021-12-23 18:38:17,28.25,{},24.25,{},28.75,{}
1640295314082,2021-12-23 18:35:14,28.25,{},24.25,{},28.75,{}
1640295128228,2021-12-23 18:32:08,28.25,{},24.5,{},28.75,{}
1640294944501,2021-12-23 18:29:04,28.25,{},24.5,{},28.75,{}
1640294761087,2021-12-23 18:26:01,28.25,{},24.5,{},28.75,{}
1640294577654,2021-12-23 18:22:57,28.25,{},24.5,{},28.75,{}
1640294394208,2021-12-23 18:19:54,28.25,{},24.75,{},28.75,{}
1640294210611,2021-12-23 18:16:50,28.25,{},24.75,{},28.75,{}
1640294024757,2021-12-23 18:13:44,28.25,{},24.75,{},28.75,{}
1640293840412,2021-12-23 18:10:40,28.25,{},24.75,{},28.75,{}
1640293656773,2021-12-23 18:07:36,28.25,{},24.75,{},28.75,{}
1640293473012,2021-12-23 18:04:33,28.25,{},25.0,{},28.75,{}
1640293289221,2021-12-23 18:01:29,28.25,{},25.0,{},28.75,{}
1640293105494,2021-12-23 17:58:25,28.25,{},25.25,{},28.75,{}
1640292916194,2021-12-23 17:55:16,28.25,{},25.25,{},28.75,{}
1640292732707,2021-12-23 17:52:12,28.25,{},25.25,{},28.75,{}
1640292548905,2021-12-23 17:49:08,28.25,{},25.25,{},28.75,{}
1640292365496,2021-12-23 17:46:05,28.25,{},25.25,{},28.75,{}
1640292181835,2021-12-23 17:43:01,28.25,{},25.25,{},28.75,{}
1640291998365,2021-12-23 17:39:58,28.25,{},25.25,{},28.75,{}
1640291812563,2021-12-23 17:36:52,28.25,{},25.5,{},28.75,{}
1640291629142,2021-12-23 17:33:49,28.25,{},25.5,{},28.75,{}
1640291434572,2021-12-23 17:30:34,28.25,{},25.5,{},28.75,{}
1640291250963,2021-12-23 17:27:30,28.25,{},25.75,{},28.75,{}
1640291067505,2021-12-23 17:24:27,28.25,{},25.75,{},28.75,{}
1640290884054,2021-12-23 17:21:24,28.25,{},25.75,{},28.75,{}
1640290697244,2021-12-23 17:18:17,28.25,{},25.75,{},28.75,{}
1640290513784,2021-12-23 17:15:13,28.5,{},26.0,{},28.75,{}
1640290330365,2021-12-23 17:12:10,28.25,{},26.0,{},28.75,{}
1640290146832,2021-12-23 17:09:06,28.5,{},26.0,{},28.75,{}
1640289963283,2021-12-23 17:06:03,28.5,{},26.25,{},28.75,{}
1640289776569,2021-12-23 17:02:56,28.25,{},26.25,{},28.75,{}
1640289593017,2021-12-23 16:59:53,28.5,{},26.25,{},28.75,{}
1640289409551,2021-12-23 16:56:49,28.5,{},26.5,{},28.75,{}
1640289226031,2021-12-23 16:53:46,28.5,{},26.5,{},28.75,{}
1640289033237,2021-12-23 16:50:33,28.5,{},26.5,{},28.75,{}
1640288849724,2021-12-23 16:47:29,28.5,{},26.75,{},28.75,{}
1640288663710,2021-12-23 16:44:23,28.5,{},26.75,{},28.75,{}
1640288479707,2021-12-23 16:41:19,28.5,{},27.0,{},28.75,{}
1640288296292,2021-12-23 16:38:16,28.5,{},27.0,{},28.75,{}
1640288112848,2021-12-23 16:35:12,28.5,{},27.25,{},28.75,{}
1640287929270,2021-12-23 16:32:09,28.5,{},27.25,{},28.75,{}
1640287745795,2021-12-23 16:29:05,28.5,{},27.5,{},28.75,{}
1640287560196,2021-12-23 16:26:00,28.5,{},27.5,{},28.75,{}
1640287376414,2021-12-23 16:22:56,28.5,{},27.75,{},28.75,{}
1640287192595,2021-12-23 16:19:52,28.5,{},28.0,{},28.75,{}
1640287008836,2021-12-23 16:16:48,28.5,{},27.75,{},28.75,{}
1640286825042,2021-12-23 16:13:45,28.5,{},28.0,{},28.75,{}
1640286641641,2021-12-23 16:10:41,28.5,{},28.0,{},28.75,{}
1640286455753,2021-12-23 16:07:35,28.5,{},28.0,{},28.75,{}
1640286272116,2021-12-23 16:04:32,28.5,{},28.25,{},28.75,{}
1640286088403,2021-12-23 16:01:28,28.5,{},28.25,{},28.75,{}
1640285904740,2021-12-23 15:58:24,28.5,{},28.5,{},28.75,{}
1640285720952,2021-12-23 15:55:20,28.5,{},28.75,{},28.75,{}
1640285535104,2021-12-23 15:52:15,28.25,{},28.75,{},28.5,{}
1640285351731,2021-12-23 15:49:11,28.25,{},29.25,{},28.5,{}
1640285168366,2021-12-23 15:46:08,28.0,{},29.0,{},28.25,{}
1640284984754,2021-12-23 15:43:04,28.0,{},29.25,{},28.25,{}
1640284800989,2021-12-23 15:40:00,28.0,{},29.25,{},28.25,{}
1640284617361,2021-12-23 15:36:57,28.0,{},29.5,{},28.25,{}
1640284431672,2021-12-23 15:33:51,28.25,{},29.75,{},28.25,{}
1640284248262,2021-12-23 15:30:48,28.25,{},29.75,{},28.25,{}
1640284064540,2021-12-23 15:27:44,28.0,{},29.5,{},28.25,{}
1640283880836,2021-12-23 15:24:40,28.0,{},29.25,{},28.25,{}
1640283697473,2021-12-23 15:21:37,28.25,{},29.25,{},28.25,{}
1640283514139,2021-12-23 15:18:34,28.0,{},29.5,{},28.25,{}
1640283328254,2021-12-23 15:15:28,28.25,{},29.25,{},28.25,{}
1640283144838,2021-12-23 15:12:24,28.0,{},29.25,{},28.25,{}
1640282961391,2021-12-23 15:09:21,28.0,{},29.5,{},28.25,{}
1640282777948,2021-12-23 15:06:17,28.0,{},29.25,{},28.25,{}
1640282594482,2021-12-23 15:03:14,28.0,{},29.25,{},28.25,{}
1640282411101,2021-12-23 15:00:11,28.0,{},29.0,{},28.25,{}
1640282225373,2021-12-23 14:57:05,28.0,{},29.25,{},28.25,{}
1640282041808,2021-12-23 14:54:01,28.0,{},29.25,{},28.25,{}
1640281858358,2021-12-23 14:50:58,28.0,{},29.25,{},28.25,{}
1640281674953,2021-12-23 14:47:54,28.0,{},29.25,{},28.25,{}
1640281491526,2021-12-23 14:44:51,28.0,{},29.25,{},28.25,{}
1640281307893,2021-12-23 14:41:47,28.0,{},29.75,{},28.25,{}
1640281122016,2021-12-23 14:38:42,28.0,{},29.75,{},28.25,{}
1640280938245,2021-12-23 14:35:38,28.0,{},29.5,{},28.25,{}
1640280754548,2021-12-23 14:32:34,28.0,{},29.25,{},28.25,{}
1640280570948,2021-12-23 14:29:30,28.0,{},29.25,{},28.25,{}
1640280387220,2021-12-23 14:26:27,28.0,{},29.25,{},28.25,{}
1640280203644,2021-12-23 14:23:23,28.0,{},29.25,{},28.25,{}
1640280018135,2021-12-23 14:20:18,28.0,{},29.25,{},28.25,{}
1640279834512,2021-12-23 14:17:14,28.0,{},29.25,{},28.25,{}
1640279650725,2021-12-23 14:14:10,28.0,{},29.0,{},28.25,{}
1640279466841,2021-12-23 14:11:06,28.0,{},29.0,{},28.25,{}
1640279283076,2021-12-23 14:08:03,28.0,{},28.75,{},28.25,{}
1640279099732,2021-12-23 14:04:59,28.0,{},29.0,{},28.25,{}
1640278905885,2021-12-23 14:01:45,28.0,{},28.75,{},28.25,{}
1640278722437,2021-12-23 13:58:42,28.0,{},28.75,{},28.25,{}
1640278539073,2021-12-23 13:55:39,28.0,{},28.75,{},28.25,{}
1640278355479,2021-12-23 13:52:35,28.0,{},28.75,{},28.25,{}
1640278172018,2021-12-23 13:49:32,28.0,{},29.0,{},28.25,{}
1640277987918,2021-12-23 13:46:27,28.0,{},29.0,{},28.25,{}
1640277800998,2021-12-23 13:43:20,28.0,{},28.75,{},28.25,{}
1640277617431,2021-12-23 13:40:17,28.0,{},28.75,{},28.25,{}
1640277433886,2021-12-23 13:37:13,28.0,{},28.75,{},28.25,{}
1640277250436,2021-12-23 13:34:10,28.0,{},29.0,{},28.25,{}
1640277066730,2021-12-23 13:31:06,28.0,{},29.25,{},28.25,{}
1640276883365,2021-12-23 13:28:03,28.0,{},29.25,{},28.25,{}
1640276697487,2021-12-23 13:24:57,28.0,{},29.25,{},28.25,{}
1640276513957,2021-12-23 13:21:53,28.0,{},29.25,{},28.25,{}
1640276330175,2021-12-23 13:18:50,28.0,{},29.0,{},28.25,{}
1640276146520,2021-12-23 13:15:46,28.0,{},29.0,{},28.25,{}
1640275963153,2021-12-23 13:12:43,28.0,{},28.75,{},28.25,{}
1640275779792,2021-12-23 13:09:39,28.0,{},28.5,{},28.25,{}
1640275594120,2021-12-23 13:06:34,28.0,{},28.25,{},28.25,{}
1640275410513,2021-12-23 13:03:30,28.0,{},28.5,{},28.25,{}
1640275226973,2021-12-23 13:00:26,28.0,{},28.5,{},28.25,{}
1640275043210,2021-12-23 12:57:23,28.0,{},28.25,{},28.25,{}
1640274859785,2021-12-23 12:54:19,28.0,{},28.25,{},28.25,{}
1640274676209,2021-12-23 12:51:16,28.0,{},28.25,{},28.25,{}
1640274489971,2021-12-23 12:48:09,28.0,{},28.25,{},28.25,{}
1640274306633,2021-12-23 12:45:06,28.0,{},28.25,{},28.25,{}
1640274116098,2021-12-23 12:41:56,28.0,{},28.0,{},28.25,{}
1640273932485,2021-12-23 12:38:52,28.0,{},27.5,{},28.25,{}
1640273748741,2021-12-23 12:35:48,28.0,{},27.0,{},28.25,{}
1640273563129,2021-12-23 12:32:43,28.0,{},27.25,{},28.25,{}
1640273379778,2021-12-23 12:29:39,28.0,{},27.25,{},28.25,{}
1640273195387,2021-12-23 12:26:35,28.0,{},27.0,{},28.25,{}
1640273011806,2021-12-23 12:23:31,28.0,{},27.0,{},28.25,{}
1640272828389,2021-12-23 12:20:28,28.0,{},27.0,{},28.5,{}
1640272644777,2021-12-23 12:17:24,28.0,{},26.75,{},28.5,{}
1640272458971,2021-12-23 12:14:18,28.0,{},26.5,{},28.25,{}
1640272275604,2021-12-23 12:11:15,27.75,{},26.5,{},28.25,{}
1640272092244,2021-12-23 12:08:12,28.0,{},26.5,{},28.25,{}
1640271908830,2021-12-23 12:05:08,29.0,{},26.75,{},28.25,{}
1640271725476,2021-12-23 12:02:05,27.75,{},26.75,{},28.5,{}
1640271542094,2021-12-23 11:59:02,27.75,{},26.5,{},28.5,{}
1640271356283,2021-12-23 11:55:56,27.75,{},26.25,{},28.0,{}
1640271172896,2021-12-23 11:52:52,27.75,{},26.25,{},28.0,{}
1640270989537,2021-12-23 11:49:49,27.75,{},26.25,{},28.0,{}
1640270806163,2021-12-23 11:46:46,27.75,{},26.25,{},28.0,{}
1640270622775,2021-12-23 11:43:42,27.75,{},26.25,{},28.0,{}
1640270439355,2021-12-23 11:40:39,27.75,{},26.25,{},28.0,{}
1640270253734,2021-12-23 11:37:33,27.75,{},26.0,{},28.0,{}
1640270070309,2021-12-23 11:34:30,27.75,{},25.75,{},28.0,{}
1640269886937,2021-12-23 11:31:26,27.75,{},25.5,{},28.0,{}
1640269703571,2021-12-23 11:28:23,27.75,{},25.5,{},28.0,{}
1640269519992,2021-12-23 11:25:19,27.75,{},25.25,{},28.0,{}
1640269336588,2021-12-23 11:22:16,27.75,{},25.5,{},28.0,{}
1640269151034,2021-12-23 11:19:11,27.75,{},25.5,{},28.0,{}
1640268967689,2021-12-23 11:16:07,27.75,{},25.0,{},28.0,{}
1640268784305,2021-12-23 11:13:04,27.75,{},25.25,{},28.0,{}
1640268600782,2021-12-23 11:10:00,27.75,{},25.0,{},28.0,{}
1640268417465,2021-12-23 11:06:57,27.75,{},25.0,{},28.0,{}
1640268234128,2021-12-23 11:03:54,27.75,{},25.0,{},28.0,{}
1640268048107,2021-12-23 11:00:48,27.75,{},24.75,{},28.0,{}
1640267864763,2021-12-23 10:57:44,27.75,{},24.75,{},28.0,{}
1640267681340,2021-12-23 10:54:41,27.75,{},24.75,{},28.0,{}
1640267497920,2021-12-23 10:51:37,27.75,{},24.5,{},28.0,{}
1640267314577,2021-12-23 10:48:34,27.75,{},24.5,{},28.0,{}
1640267131193,2021-12-23 10:45:31,27.75,{},24.5,{},28.0,{}
1640266945709,2021-12-23 10:42:25,27.75,{},24.5,{},28.0,{}
1640266762376,2021-12-23 10:39:22,27.75,{},24.0,{},28.0,{}
1640266579047,2021-12-23 10:36:19,27.75,{},24.0,{},28.0,{}
1640266395592,2021-12-23 10:33:15,27.75,{},24.0,{},28.0,{}
1640266212187,2021-12-23 10:30:12,27.75,{},24.0,{},27.75,{}
1640266028729,2021-12-23 10:27:08,27.75,{},24.0,{},28.0,{}
1640265843232,2021-12-23 10:24:03,27.75,{},24.0,{},27.75,{}
1640265659819,2021-12-23 10:20:59,27.75,{},24.0,{},27.75,{}
1640265476483,2021-12-23 10:17:56,27.75,{},23.75,{},27.75,{}
1640265292015,2021-12-23 10:14:52,27.75,{},24.0,{},27.75,{}
1640265108659,2021-12-23 10:11:48,27.75,{},24.0,{},27.75,{}
1640264924999,2021-12-23 10:08:44,27.75,{},24.25,{},27.75,{}
1640264739065,2021-12-23 10:05:39,27.75,{},24.25,{},28.0,{}
1640264555404,2021-12-23 10:02:35,27.75,{},24.25,{},28.0,{}
1640264371868,2021-12-23 09:59:31,27.75,{},24.0,{},28.0,{}
1640264188291,2021-12-23 09:56:28,27.75,{},24.0,{},28.0,{}
1640264004525,2021-12-23 09:53:24,27.75,{},24.0,{},28.0,{}
1640263820990,2021-12-23 09:50:20,27.75,{},23.75,{},28.0,{}
1640263635133,2021-12-23 09:47:15,27.75,{},23.75,{},28.0,{}
1640263451727,2021-12-23 09:44:11,27.75,{},23.75,{},28.0,{}
1640263268199,2021-12-23 09:41:08,27.75,{},23.75,{},28.0,{}
1640263084558,2021-12-23 09:38:04,27.75,{},23.5,{},28.0,{}
1640262900984,2021-12-23 09:35:00,27.75,{},23.25,{},28.0,{}
1640262717617,2021-12-23 09:31:57,27.75,{},23.25,{},28.0,{}
1640262531898,2021-12-23 09:28:51,27.75,{},23.25,{},28.0,{}
1640262348343,2021-12-23 09:25:48,27.75,{},23.25,{},28.0,{}
1640262164792,2021-12-23 09:22:44,27.75,{},23.0,{},28.0,{}
1640261981289,2021-12-23 09:19:41,27.75,{},23.25,{},28.0,{}
1640261797874,2021-12-23 09:16:37,27.75,{},23.0,{},28.0,{}
1640261614525,2021-12-23 09:13:34,27.75,{},23.25,{},28.0,{}
1640261428443,2021-12-23 09:10:28,27.75,{},22.75,{},28.0,{}
1640261244672,2021-12-23 09:07:24,27.75,{},22.75,{},28.0,{}
1640261061120,2021-12-23 09:04:21,27.75,{},22.75,{},28.0,{}
1640260877592,2021-12-23 09:01:17,27.75,{},22.5,{},28.0,{}
1640260694052,2021-12-23 08:58:14,27.75,{},22.5,{},28.0,{}
1640260510283,2021-12-23 08:55:10,27.75,{},22.75,{},28.0,{}
1640260326904,2021-12-23 08:52:06,27.5,{},22.75,{},28.0,{}
1640260141316,2021-12-23 08:49:01,27.75,{},22.5,{},28.0,{}
1640259957604,2021-12-23 08:45:57,27.75,{},22.25,{},28.0,{}
1640259774033,2021-12-23 08:42:54,27.75,{},22.25,{},28.0,{}
1640259590500,2021-12-23 08:39:50,27.75,{},22.25,{},28.0,{}
1640259406988,2021-12-23 08:36:46,27.75,{},22.25,{},28.0,{}
1640259223476,2021-12-23 08:33:43,27.75,{},22.25,{},28.0,{}
1640259037645,2021-12-23 08:30:37,27.75,{},22.0,{},28.0,{}
1640258853910,2021-12-23 08:27:33,27.5,{},22.0,{},28.0,{}
1640258670189,2021-12-23 08:24:30,27.75,{},22.25,{},28.0,{}
1640258486361,2021-12-23 08:21:26,27.75,{},22.25,{},28.0,{}
1640258302956,2021-12-23 08:18:22,27.75,{},22.25,{},28.0,{}
1640258119280,2021-12-23 08:15:19,27.75,{},22.25,{},28.0,{}
1640257933743,2021-12-23 08:12:13,27.75,{},22.0,{},28.0,{}
1640257750165,2021-12-23 08:09:10,27.75,{},22.0,{},28.0,{}
1640257566387,2021-12-23 08:06:06,27.75,{},22.0,{},28.0,{}
1640257382811,2021-12-23 08:03:02,27.75,{},22.0,{},28.0,{}
1640257195853,2021-12-23 07:59:55,27.75,{},21.75,{},28.0,{}
1640257009403,2021-12-23 07:56:49,27.5,{},21.5,{},28.0,{}
1640256823523,2021-12-23 07:53:43,27.75,{},21.25,{},28.0,{}
1640256639823,2021-12-23 07:50:39,27.75,{},21.25,{},28.0,{}
1640256456231,2021-12-23 07:47:36,27.5,{},21.0,{},28.0,{}
1640256272652,2021-12-23 07:44:32,27.75,{},21.0,{},28.0,{}
1640256089134,2021-12-23 07:41:29,27.5,{},21.0,{},28.0,{}
1640255905622,2021-12-23 07:38:25,27.75,{},21.25,{},28.0,{}
1640255722071,2021-12-23 07:35:22,27.75,{},21.0,{},28.0,{}
1640255536043,2021-12-23 07:32:16,27.5,{},21.0,{},28.0,{}
1640255352504,2021-12-23 07:29:12,27.75,{},21.0,{},28.0,{}
1640255168990,2021-12-23 07:26:08,27.5,{},21.0,{},28.0,{}
1640254985374,2021-12-23 07:23:05,27.75,{},21.0,{},28.0,{}
1640254801846,2021-12-23 07:20:01,27.75,{},21.0,{},28.0,{}
1640254618455,2021-12-23 07:16:58,27.75,{},21.0,{},28.0,{}
1640254434721,2021-12-23 07:13:54,27.75,{},21.0,{},28.0,{}
1640254248288,2021-12-23 07:10:48,27.75,{},21.0,{},28.0,{}
1640254064926,2021-12-23 07:07:44,27.75,{},21.0,{},28.0,{}
1640253881135,2021-12-23 07:04:41,27.75,{},21.0,{},28.0,{}
1640253697772,2021-12-23 07:01:37,27.75,{},21.25,{},28.0,{}
1640253513987,2021-12-23 06:58:33,27.5,{},21.25,{},28.0,{}
1640253330458,2021-12-23 06:55:30,27.5,{},21.25,{},28.0,{}
1640253146961,2021-12-23 06:52:26,27.0,{},21.0,{},28.0,{}
1640252961286,2021-12-23 06:49:21,27.75,{},21.25,{},28.0,{}
1640252777542,2021-12-23 06:46:17,27.75,{},21.25,{},28.0,{}
1640252593834,2021-12-23 06:43:13,27.75,{},21.5,{},28.0,{}
1640252410215,2021-12-23 06:40:10,27.75,{},21.5,{},28.0,{}
1640252226519,2021-12-23 06:37:06,27.75,{},21.75,{},28.0,{}
1640252042785,2021-12-23 06:34:02,27.75,{},21.75,{},28.0,{}
1640251856926,2021-12-23 06:30:56,27.75,{},21.5,{},28.0,{}
1640251673552,2021-12-23 06:27:53,27.75,{},21.75,{},28.0,{}
1640251489959,2021-12-23 06:24:49,27.75,{},22.0,{},28.25,{}
1640251306504,2021-12-23 06:21:46,27.75,{},22.25,{},28.25,{}
1640251122749,2021-12-23 06:18:42,27.75,{},22.25,{},28.25,{}
1640250938883,2021-12-23 06:15:38,27.75,{},22.5,{},28.25,{}
1640250753341,2021-12-23 06:12:33,27.75,{},22.5,{},28.25,{}
1640250569551,2021-12-23 06:09:29,27.75,{},22.75,{},28.0,{}
1640250385992,2021-12-23 06:06:25,27.75,{},22.75,{},28.25,{}
1640250202245,2021-12-23 06:03:22,27.75,{},22.75,{},28.25,{}
1640250018758,2021-12-23 06:00:18,27.75,{},22.75,{},28.25,{}
1640249835417,2021-12-23 05:57:15,27.75,{},22.75,{},28.25,{}
1640249650325,2021-12-23 05:54:10,27.75,{},22.75,{},28.25,{}
1640249464067,2021-12-23 05:51:04,27.75,{},23.0,{},28.25,{}
1640249280027,2021-12-23 05:48:00,27.75,{},23.0,{},28.25,{}
1640249096421,2021-12-23 05:44:56,27.75,{},23.0,{},28.25,{}
1640248912941,2021-12-23 05:41:52,28.0,{},23.0,{},28.25,{}
1640248729430,2021-12-23 05:38:49,27.75,{},22.75,{},28.25,{}
1640248545775,2021-12-23 05:35:45,28.0,{},23.0,{},28.25,{}
1640248362278,2021-12-23 05:32:42,27.75,{},23.0,{},28.25,{}
1640248176660,2021-12-23 05:29:36,27.75,{},23.0,{},28.25,{}
1640247993049,2021-12-23 05:26:33,28.0,{},23.0,{},28.25,{}
1640247809331,2021-12-23 05:23:29,28.0,{},23.0,{},28.25,{}
1640247625664,2021-12-23 05:20:25,28.0,{},22.75,{},28.25,{}
1640247442264,2021-12-23 05:17:22,28.0,{},22.75,{},28.25,{}
1640247258504,2021-12-23 05:14:18,28.0,{},22.75,{},28.25,{}
1640247074865,2021-12-23 05:11:14,28.0,{},22.75,{},28.25,{}
1640246889344,2021-12-23 05:08:09,28.0,{},23.0,{},28.25,{}
1640246705712,2021-12-23 05:05:05,28.0,{},23.0,{},28.25,{}
1640246522171,2021-12-23 05:02:02,28.0,{},22.75,{},28.25,{}
1640246338514,2021-12-23 04:58:58,28.0,{},22.75,{},28.25,{}
1640246155010,2021-12-23 04:55:55,28.0,{},22.75,{},28.25,{}
1640245971263,2021-12-23 04:52:51,28.0,{},23.0,{},28.25,{}
1640245785255,2021-12-23 04:49:45,28.0,{},23.25,{},28.25,{}
1640245601686,2021-12-23 04:46:41,28.0,{},23.25,{},28.25,{}
1640245418113,2021-12-23 04:43:38,28.0,{},23.25,{},28.25,{}
1640245234541,2021-12-23 04:40:34,28.0,{},23.25,{},28.25,{}
1640245051022,2021-12-23 04:37:31,28.0,{},23.25,{},28.25,{}
1640244867414,2021-12-23 04:34:27,28.0,{},23.25,{},28.25,{}
1640244683895,2021-12-23 04:31:23,28.0,{},23.25,{},28.25,{}
1640244498215,2021-12-23 04:28:18,28.0,{},23.25,{},28.25,{}
1640244314848,2021-12-23 04:25:14,28.0,{},23.25,{},28.25,{}
1640244131203,2021-12-23 04:22:11,28.0,{},23.25,{},28.25,{}
1640243947780,2021-12-23 04:19:07,28.0,{},23.25,{},28.25,{}
1640243764387,2021-12-23 04:16:04,28.0,{},23.25,{},28.25,{}
1640243580972,2021-12-23 04:13:00,28.0,{},23.25,{},28.25,{}
1640243397465,2021-12-23 04:09:57,28.0,{},23.25,{},28.25,{}
1640243211537,2021-12-23 04:06:51,28.0,{},23.25,{},28.25,{}
1640243027985,2021-12-23 04:03:47,28.0,{},23.25,{},28.25,{}
1640242844477,2021-12-23 04:00:44,28.0,{},23.25,{},28.25,{}
1640242660886,2021-12-23 03:57:40,28.0,{},23.25,{},28.25,{}
1640242477527,2021-12-23 03:54:37,28.0,{},23.25,{},28.25,{}
1640242293863,2021-12-23 03:51:33,28.0,{},23.25,{},28.25,{}
1640242110113,2021-12-23 03:48:30,28.0,{},23.0,{},28.25,{}
1640241924185,2021-12-23 03:45:24,28.0,{},23.25,{},28.25,{}
1640241740857,2021-12-23 03:42:20,28.0,{},23.0,{},28.25,{}
1640241556960,2021-12-23 03:39:16,28.0,{},23.0,{},28.25,{}
1640241373586,2021-12-23 03:36:13,28.0,{},23.0,{},28.25,{}
1640241164241,2021-12-23 03:32:44,28.0,{},23.0,{},28.25,{}
1640240980678,2021-12-23 03:29:40,28.0,{},23.0,{},28.25,{}
1640240794742,2021-12-23 03:26:34,28.0,{},23.25,{},28.25,{}
1640240610969,2021-12-23 03:23:30,28.0,{},23.0,{},28.25,{}
1640240427458,2021-12-23 03:20:27,28.0,{},23.0,{},28.25,{}
1640240243760,2021-12-23 03:17:23,28.0,{},23.0,{},28.25,{}
1640240059985,2021-12-23 03:14:19,28.0,{},23.0,{},28.25,{}
1640239876559,2021-12-23 03:11:16,28.0,{},23.0,{},28.25,{}
1640239693130,2021-12-23 03:08:13,28.0,{},23.0,{},28.25,{}
1640239507296,2021-12-23 03:05:07,28.0,{},23.0,{},28.25,{}
1640239323872,2021-12-23 03:02:03,28.0,{},23.0,{},28.25,{}
1640239140283,2021-12-23 02:59:00,28.0,{},23.0,{},28.25,{}
1640238956752,2021-12-23 02:55:56,28.0,{},23.0,{},28.25,{}
1640238773009,2021-12-23 02:52:53,28.0,{},23.25,{},28.25,{}
1640238589280,2021-12-23 02:49:49,28.0,{},23.25,{},28.25,{}
1640238405894,2021-12-23 02:46:45,28.0,{},23.25,{},28.25,{}
1640238220099,2021-12-23 02:43:40,28.0,{},23.25,{},28.25,{}
1640238036746,2021-12-23 02:40:36,28.0,{},23.25,{},28.25,{}
1640237852987,2021-12-23 02:37:32,28.0,{},23.25,{},28.25,{}
